0.20199388,0.21715823,0.25639307,0.26356214,0.36969388,0.36969388,0.36969388,0.36969388,0.38646445,0.38731334,0.40503162,0.42998198,0.42998198,0.42998198,0.45775542,0.45775542,0.45775542,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.5324152,0.55971706,0.55971706,0.55971706,0.60395,0.60395,0.60395,0.60395,0.60395,0.6242596,0.6242596,0.6242596,0.6242596,0.6242596,0.6242596,0.6242596,0.6242596,0.6242596,0.6242596
0.19792855,0.19792855,0.22216253,0.24719825,0.25114056,0.262097,0.30568606,0.30568606,0.30568606,0.31203142,0.33557877,0.33557877,0.45372063,0.4785093,0.4785093,0.5440673,0.5440673,0.5440673,0.5440673,0.5440673,0.5440673,0.5701672,0.5701672,0.5758404,0.5758404,0.6293871,0.6293871,0.6293871,0.6293871,0.6293871,0.6293871,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.70065296,0.72345644,0.72345644,0.7368374,0.74270797
0.16028099,0.1655163,0.1968353,0.1968353,0.1968353,0.1968353,0.23759298,0.23759298,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.3383592,0.5533917,0.5533917,0.6427905,0.6427905,0.6427905,0.6427905,0.6611714,0.66145146,0.66145146,0.66145146,0.66145146,0.66145146,0.66145146,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784,0.6666784
0.1968353,0.1968353,0.26159123,0.27638334,0.28063428,0.28063428,0.28063428,0.3833448,0.3833448,0.3833448,0.3833448,0.3833448,0.3833448,0.3833448,0.4482184,0.4482184,0.4482184,0.4482184,0.4482184,0.4482184,0.4482184,0.4482184,0.45158926,0.45158926,0.4726157,0.4726157,0.4726157,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174,0.48445174
0.1655163,0.1789881,0.1789881,0.3055402,0.3055402,0.3055402,0.3055402,0.31259117,0.31259117,0.34256732,0.4172545,0.4172545,0.45014298,0.5440673,0.5440673,0.5440673,0.5440673,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.5995704,0.61831313,0.61831313,0.65429336,0.65429336,0.65429336,0.65429336,0.68717223,0.68717223,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615,0.7634615
0.1655163,0.1655163,0.1655163,0.18376389,0.1968353,0.1968353,0.1968353,0.1968353,0.2590166,0.2590166,0.2590166,0.2590166,0.33909106,0.42840576,0.42840576,0.42840576,0.48348802,0.48348802,0.48348802,0.5230955,0.5230955,0.5230955,0.5230955,0.5230955,0.5230955,0.5230955,0.5230955,0.5257191,0.5257191,0.5257191,0.575113,0.575113,0.575113,0.575113,0.575113,0.575113,0.575113,0.575113,0.575113,0.575113,0.6219492,0.6219492,0.6219492,0.6219492,0.6219492,0.7034318,0.7345843,0.7345843,0.7345843,0.7345843,0.7345843
0.20597106,0.20597106,0.20597106,0.20597106,0.20597106,0.20597106,0.20950076,0.21497688,0.30568606,0.3845706,0.3845706,0.3845706,0.50858116,0.50858116,0.6409338,0.6409338,0.6409338,0.6409338,0.6409338,0.6409338,0.65630984,0.65630984,0.65630984,0.65630984,0.65630984,0.65630984,0.66145146,0.66145146,0.66145146,0.66145146,0.66145146,0.66145146,0.6834574,0.6834574,0.6834574,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251,0.7150251
0.2913499,0.2913499,0.2913499,0.3076461,0.3076461,0.4827122,0.4827122,0.4827122,0.4827122,0.4827122,0.4827122,0.4827122,0.48491204,0.49360505,0.49360505,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.55968654,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717,0.5756717
0.1968353,0.3055402,0.3055402,0.3055402,0.3055402,0.4280477,0.4280477,0.4280477,0.4280477,0.4280477,0.51341856,0.51341856,0.51341856,0.51341856,1
0.1968353,0.1968353,0.1968353,0.1968353,0.26071802,0.26071802,0.2633542,0.32541427,0.41813672,0.41813672,0.41813672,0.46785387,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.5464111,0.63736475,0.72351784,0.7431625,0.7431625,0.7431625,0.7431625,0.7431625,0.7431625,0.7431625,0.8128914,0.8128914,0.8128914,0.8128914,0.8227693,0.8227693,0.8227693,0.8227693,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004,0.83592004
0.14118347,0.14118347,0.14118347,0.1485779,0.1968353,0.1968353,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.3717326,0.41171318,0.42595682,0.42595682,0.42595682,0.59506524,0.59506524,0.6062129,0.6062129,1
0.1655163,0.1655163,0.1968353,0.1968353,0.1968353,0.1968353,0.19874991,0.22434147,0.33478734,0.33478734,0.33478734,0.33478734,0.38801733,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.58799416,0.6863489,0.6863489,0.6863489,0.6863489,0.6863489,0.6863489
0.1968353,0.3919401,0.3919401,0.3919401,0.3919401,0.3919401,0.4317761,0.44166803,0.49774316,0.49774316,0.49774316,0.49774316,0.6071111,0.6071111,0.6071111,0.6071111,0.6071111,0.6612521,0.6612521,0.6612521,1
0.1655163,0.1968353,0.1968353,0.1968353,0.20809817,0.20809817,0.20809817,0.20809817,0.20809817,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.3257332,0.36782286,0.36782286,0.3727353,0.3727353,0.3727353,0.3727353,0.3727353,0.3740479,0.3740479,0.42523098,0.42523098,0.42523098,0.49315748,0.49315748,0.49315748,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985,0.78376985
0.24475817,0.24475817,0.24475817,0.25639307,0.30568606,0.30568606,0.30568606,0.429542,0.429542,0.429542,0.44179147,0.44179147,0.44179147,0.44179147,0.5440673,0.5440673,0.5440673,0.5440673,0.61831313,0.61831313,0.61831313,0.665202,0.665202,0.665202,0.7396467,0.7396467,0.7396467,0.7396467,0.7396467,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574,0.7501574
0.14700273,0.18538833,0.22046849,0.28299066,0.28299066,0.28299066,0.32934073,0.32934073,0.40293506,0.43024394,0.603767,0.603767,0.603767,0.603767,0.60572344,0.60572344,0.6086957,0.6086957,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.70736647,0.73060757,0.73060757,0.73060757,0.7335542,0.7523222,0.7523222,0.7523222,0.76605314,0.76605314,0.76605314
0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.30568606,0.36962774,0.36962774,1
0.16028099,0.16028099,0.16028099,0.16028099,0.17839344,0.17839344,0.21142718,0.2331827,0.2556954,0.2556954,0.2556954,0.33302358,0.33302358,0.33302358,0.33302358,0.67403734,0.67403734,0.67403734,0.67403734,0.67403734,0.67403734,0.67403734,0.67403734,0.67403734,0.67403734,0.67945343,0.67945343,0.67945343,0.67945343,0.67945343,0.67945343,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729,0.7020729
