15.776,13.742,13.418,14.23,15.262,17.164,19.932,22.386,26.742,30.602,32.964,35.65,37.132,39.56,41.668,43.588,45.614,47.572,48.616,51.87,54.558,56.298,61.392,67.182,70.722,69.298,72.454,75.446,80.162,84.604,86.198,90.606,89.408,88.936,88.434,89.33,87.72,88.426,93.838,94.404,95.09,95.644,99.1,101.404,102.72,101.828,101.564,104.984,107.254,109.706,109.392
14.224,12.484,11.99,11.832,11.564,11.472,10.592,11.502,11.722,12.142,12.042,12.964,14.156,14.966,15.436,16.418,17.616,18.32,21.298,23.762,25.852,28.346,33.392,35.516,38.518,40.29,41.648,44.466,45.656,45.578,47.076,49.468,50.894,52.558,52.028,54.22,53.016,54.458,56.484,57.214,55.262,56.652,55.36,55.236,55.466,57.344,58.818,63.682,68.932,69.828,72.694
14.848,12.01,10.36,9.626,9.104,8.29,7.706,7.318,6.936,6.736,6.608,6.846,7,7.388,7.592,8.324,9.698,11.12,14.424,17.974,22.362,26.006,30.078,31.906,33.072,35.166,38.096,42.486,43.198,46.488,48.654,50.956,56.554,59.732,60.39,61.554,61.628,64.248,64.772,64.56,68.908,75.198,77.244,81.232,79.012,79.384,79.188,81.736,82.208,82.804,85.052
15.17,12.822,11.9,11.304,10.842,10.182,10.876,11.728,12.796,13.668,16.026,18.27,20.066,23.652,27.286,30.938,33.236,37.084,39.062,40.704,42.694,43.468,44.408,46.09,47.382,49.846,49.498,52.58,53.378,56.536,60.2,62.682,65.452,66.268,66.926,67.74,68.258,71.214,70.47,69.196,68.898,68.78,69.09,69.418,68.71,71.358,72.882,72.318,73.784,73.65,74.472
14.282,12.752,12.478,11.5,10.27,10.068,9.76,9.548,9.422,9.268,9.64,10.436,11.308,12.14,13.356,14.472,15.9,16.96,17.944,20.362,21.94,21.916,23.682,25.266,27.674,29.53,30.096,30.962,31.308,32.462,35.888,35.888,36.092,37.15,38.772,38.876,37.708,38.872,37.776,38.258,38.03,37.876,37.492,37.64,39.086,38.882,38.532,39.322,40.662,41.384,41.612
15.168,14.198,13.1,13.368,12.282,13.53,12.448,10.6,9.666,9.78,9.636,9.882,9.606,8.73,8.85,8.938,8.934,9.094,10.098,11.61,14.83,17.152,18.796,20.086,21.594,22.998,24.876,25.074,26.248,26.938,27.456,29.184,29.6,29.864,28.74,29.124,31.042,30.796,29.424,29.998,29.922,31.202,29.936,30.144,32.542,32.338,33.82,35.304,35.154,35.006,36.044
15.346,14.424,14.048,13.73,13.602,13.628,12.286,11.582,12.064,12.392,13.202,13.87,15.596,19.264,22.786,28.074,31.858,34.046,38.29,42.848,47.008,54.008,60.43,63.208,65.97,68.816,73.562,75.694,74.51,75.258,77.444,78.898,80.436,81.17,83.098,79.044,79.562,78.692,79.7,80.358,82.394,81.928,83.338,82.532,84.42,84.006,82.358,83.27,85.032,87.782,87.91
15.198,13.014,12.446,11.726,11.876,11.6,12.456,12.122,12.516,13.702,15.09,16.64,18.34,21.864,24.348,26.356,29.332,32.5,32.446,34.18,37.394,40.906,40.056,43.628,46.226,49.448,50.906,53.814,56.504,58.346,60.588,60.92,62.674,65.368,65.5,66.612,67.704,70.158,72.978,75.356,78.944,79.712,80.38,82.222,79.856,83.446,83.012,83.936,84.272,84.1,87.62
14.886,14.272,13.17,13.212,11.86,11.216,11.894,11.858,11.696,12.114,13.298,14.05,15.838,19.282,22.64
14.794,12.872,12.55,11.314,11.3,11.112,10.848,11.468,11.132,13.01,15.35,17.594,20.62,24.944,26.538,30.792,33.504,36.35,39.574,41.742,47.36,50.876,52.25,53.856,56.042,56.11,54.746,54.738,54.31,53.972,53.712,52.13,51.326,51.294,50.112,50.346,50.206,50.788,52.224,50.524,54.424,53.47,53.826,57.304,57.054,60.152,59.78,61.696,64.418,67.714,70.354
14.782,13.102,11.45,10.502,10.27,9.022,8.024,7.298,6.678,6.478,6.09,6.046,6.52,6.89,6.774,6.83,7.366,7.25,7.418,8.146,8.816,8.964,9.258,9.536,9.658,10.554
14.416,12.956,12.776,12.748,12.906,14.046,15.528,16.782,19.664,25.31,30.56,34.736,37.496,45.562,48.08,48.578,48.118,50.418,52.174,51.226,51.094,52.204,53.808,57.256,63.084,66.27,64.042,63.772,67.718,69.728,70.658,69.564,69.876,68.276,71.92,74.102,71.072,67.75,67.928,68.972,71.29,70.22,69.754,66.904,67.748,67.944,70.542,70.922,70.574,70.948,71.256
14.76,12.804,11.688,11.258,10.982,11.384,10.596,11.346,11.87,12.492,13.772,16.38,18.744,22.414,25.054,27.262,31.368,36.088,40.934,42.724,44.482
14.76,13.172,12.772,11.564,10.178,9.372,8.868,8.344,8.194,8.046,8.288,8.444,8.04,7.964,7.844,8.144,8.664,8.866,9.164,9.186,8.93,8.732,8.606,8.824,9.544,10.69,11.598,13.384,13.996,15.426,16.544,17.202,19.934,21.58,23.65,25.066,26.736,30.07,31.038,34.134,33.926,36.074,37.474,39.356,38.958,38.882,37.194,38.802,40.072,38.712,39.56
14.764,13.01,11.664,10.638,9.456,9.692,9.566,9.464,9.716,9.706,9.42,9.316,9.716,9.982,10.24,10.84,11.456,12.884,15.174,16.658,18.768,21.42,23.182,25.426,29.522,31.398,31.982,33.342,34.488,34.492,36.48,36.302,36.376,38.02,40.42,41.934,42.478,42.57,46.544,47.104,48.656,52.626,55.576,60.354,63.948,63.71,67.52,69.076,75.082,74.78,78.526
