24,43,43,43,49,49,55,57,61,61,61,61,64,64,64,64,64,64,65,65,65,65,65,68,68,68,68,68,68,68,68,68,68,68,68,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
37,45,45,45,50,52,60,60,60,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72
24,55,55,55,55,55,58,58,58,60,60,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
24,40,40,42,48,52,52,57,57,57,57,57,57,57,57,57,57,57,57,62,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69
28,46,46,53,71,85,88,89
28,51,51,51,51,51,56,60,60,60,60,60,60,60,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70
42,42,46,49,50,50,88,88,88,88,88,88,88,88,88,88,88,88,88,89
33,33,60,60,60,60,62,66,68,68,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
24,43,43,43,50,55,55,55,55,56,56,56,59,67,67,67,67,68,68,68,68,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
35,44,44,52,56,56,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68
24,38,38,43,55,71,71,71,71,71,71,71,71,71,71,88,88,88,88,88,88,88,88,88,88,88,88,89
36,42,47,48,56,59,59,59,59,59,59,61,61,61,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78
22,39,53,89
43,51,51,53,55,55,55,55,55,55,55,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
24,53,55,55,56,56,57,58,69,69,69,69,69,69,69,71,71,71,71,71,71,71,73,73,73,73,73,75,75,75,76,76,76,76,76,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
24,37,38,39,40,40,40,40,40,40,47,47,47,50,52,52,52,52,52,52,52,52,52,52,53,53,53,53,70,70,70,70,76,76,76,76,89
24,42,48,71,71,71,76,76,76,76,76,76,76,79,79,79,79,79,89
24,48,48,48,48,49,58,61,61,61,61,62,62,62,62,62,62,62,65,65,65,65,65,65,65,65,65,65,65,65,70,70,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
36,47,48,59,59,61,84,84,84,84,86,88,88,88,88,88,88,88,88,88,88,89
33,33,44,47,62,62,62,62,88,88,88,88,88,89
24,36,43,46,50,53,53,53,53,66,66,66,66,66,66,66,66,66,66,66,66,66,66,73,73,73,73,73,73,73,73,73,73,73,73,89
15,41,47,56,56,56,56,68,68,68,68,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,89
42,48,50,50,50,50,52,58,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,63,63,63,63,63,63,63,63,63,63,68,68,68,68,68,68,68,76,76,76,76,76,76,76,76,76,76,76
43,43,46,46,60,60,60,60,60,61,61,64,64,64,64,64,64,64,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67
24,29,45,45,50,50,62,62,62,66,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71
13,22,37,42,45,50,59,68,69,69,69,69,69,71,71,71,71,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74
24,37,45,88,88,89
24,37,46,50,50,70,70,70,70,70,70,72,72,72,72,72,72,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
24,37,46,46,88,88,88,88,89
24,46,50,50,50,53,54,58,58,58,62,63,66,66,66,66,66,66,66,66,68,68,68,68,68,68,68,68,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
27,32,50,50,50,50,51,51,56,59,59,59,59,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,71,71,71,71
15,43,43,60,60,60,63,63,63,87,87,87,87,87,87,87,89
33,46,50,57,57,71,71,88,88,88,88,88,89
33,33,50,53,53,55,63,63,63,63,63,63,63,64,64,64,64,64,64,67,69,69,69,69,69,69,69,70,70,70,70,70,70,70,70,70,70,70,70,70,70,79,79,79,79,79,79,79,79,79,79
17,36,53,53,53,53,53,53,53,60,60,60,60,60,60,60,60,60,60,60,60,60,62,62,62,64,64,64,64,64,64,64,64,64,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
33,48,49,50,60,60,62,62,62,62,64,64,64,64,64,64,64,64,64,64,64,64,64,65,65,67,67,67,67,67,70,70,70,70,70,70,70,70,70,70,70,70,70,71,71,74,74,74,74,74,74
24,36,84,84,84,89
24,40,50,50,61,61,61,61,62,62,62,62,63,63,63,63,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65
23,47,47,47,47,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,89
42,88,88,88,88,89
25,43,51,51,63,63,63,63,63,63,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
27,42,48,88,88,88,88,88,89
17,31,34,38,53,53,53,54,54,63,63,66,66,66,66,66,66,66,66,66,66,67,67,67,68,68,68,68,68,68,68,68,68,68,68,68,68,71,71,71,71,71,71,71,71,71,71,71,71,71,71
42,43,53,53,53,64,64,64,64,64,67,67,69,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71,71,71,71,71,71,72,72,72,72,76,76,76,76,76,76,76,76,76,76,76,76,76,76
22,46,51,51,51,54,54,57,57,60,60,60,63,63,63,64,64,65,65,69,69,69,69,69,69,69,71,71,71,71,71,71,71,71,71,71,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
24,31,58,58,87,89
24,51,51,52,54,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
34,47,50,50,71,71,71,71,73,73,73,89
21,38,38,38,38,38,47,47,58,58,58,58,58,58,58,58,87,87,87,87,87,87,87,87,87,87,87,87,87,89
35,35,45,45,46,48,50,60,60,60,61,61,61,61,61,61,62,62,62,64,64,64,66,66,66,69,69,69,69,69,69,69,69,69,70,70,70,70,70,70,70,76,76,76,76,76,77,77,77,77,77
