17.65,18.49,18.616,18.52,17.692,18.378,18.232,18.798,18.916,18.414,18.434,17.228,17.814,17.518,18.476,19.736,19.528,19.62,20.964,20.496,20.992,20.384,20.59,20.928,20.982,21.668,21.752,22.9,23.55,25.356,25.712,27.806,29.132,29.098,33.046,34.996,37.75,41,44.798,43.842,48.308,51.102,51.85,54.08,59.862,63.128,65.026,70.174,74.472,82.946,87.08
17.456,17.078,17.676,17.636,17.592,16.856,16.8,17.256,17.938,18.72,17.624,17.374,18.124,18.64,18.834,18.698,19.544,19.708,20.27,20.504,21.578,21.96,23.3,24.082,23.72,25.096,26.256,25.38,26.468,28.094,28.292,28.304,28.562,30.044,30.494,30.514,30.576,31.788,33.664,33.69,34.696,37.188,36.81,37.196,39.216,41.178,40.648,40.04,43.616,44.712,45.186
17.266,17.608,18.158,18.714,18.656,17.41,17.642,17.556,17.41,18.582,18.344,18.082,18.38,18.692,18.818,18.44,18.368,18.514,18.08,19.128,19.042,19.32,20.19,19.72,19.936,20.624,20.786,22.042,22.152,20.958,21.876,22.812,23.608,23.984,26.11,27.022,27.196,27.296,28.06,28.162,27.792,27.76,26.306,26.72,27.958,28.058,28.554,28.596,28.098,27.18,27.5
18.096,18.394,18.23,17.744,18.072,18.392,18.026,18.358,17.972,17.604,18.09,18.072,17.456,17.662,18.488,18.128,18.492,19.444,19.976,19.326,18.798,18.57,18.372,18.53,18.082,17.954,18.298,19.13,19.598,19.98,21.052,22.95,22.402,22.972,23.574,25.416,26.51,28.516,28.994,28.976,29.322,31.712,30.96,32.328,33.86,36,35.936,37.064,36.512,36.93,37.002
18.782,18.108,18.072,17.888,17.68,17.242,17.398,17.376,17.174,17.282,16.346,16.698,17.096,16.588,16.324,16.472,16.42,17.066,17.216,17.754,18.4,19.68,20.168,21.338,22.904,23.072,23.286,24,25.166,26.154,27.352,29.898,30.56,31.824,32.698,36.062,38.21,40.68,44.24,45.334,48.284,51.836,57.836,60.328,62.818,65.432,64.058,67.574,68.358,71.964,74.244
17.382,18.088,18.066,18.6,18.562,19.548,19.416,19.484,19.868,20.788,20.098,19.904,19.472,19.278,19.576,19.78,20.186,21.308,21.914,22.462,24.016,25.202,26.658,27.662,30.048,30.832,31.908,32.924,34.63,36.362,38.59,39.34,39.586,40.498,42.136,42.872,44.516,43.996,45.062,47.924,48.148,47.458,48.656,49.05,51.08,52.956,52.482,56.45,56.268,55.856,60.682
17.954,18.508,19.282,19,18.554,19.304,18.902,19.284,19.48,19.132,19.912,20.47,20.84,21.456,21.94,23.726,25.312,26.672,26.374,27.636,29.07,28.922,31.062,31.224,33.392,34.942,38.486,40.418,43.666,45.086,47.43,47.8,50.584,54.2,58.09,59.526,62.196,63.476,64.784,66.728,71.304,75.694,79.086,81.296,85.294,88.154,92.724,97.492,104.414,109.848,113.578
17.596,16.864,16.386,16.5,15.572,16.098,15.748,16.124,16.036,15.916,16.76,17.15,16.304,16.07,16.764,16.818,17.624,17.584,17.378,17.264,17.688,17.824,16.676,16.028,15.498,15.936,16.526,17.176,17.744
17.296,17.842,18.242,18.402,17.952,17.664,17.836,18.296,18.066,16.948,16.794,15.674,16.748,17.224,18.038,18.448,18.38,19.336,19.356,20.634,21.604,22.874,23.012,24.06,24.588,24.062,23.774,23.874,23.584,24.634,25.178,25.47
17.524,17.442,16.922,17.04,16.022,16.3,16.258,16.392,16.882,16.766,16.928,16.918,16.986,17.412,16.656,16.966,16.462,16.59,17.056,18.042,17.722,17.688,18.008,18.414,19.992,20.122,20.666,20.998,21.556,23.038,23.778,24.83,25.31,27.122,27.934,30.068,30.172,30.71,31.744,32.236,32.768,33.77,34.54,35.884,36.992,39.252,41.14,42.472,42.402,42.366,45.306
17.482,17.896,18.456,18.378,17.356,17.822,18.598,19.462,20.2,20.32,20.936,22.134,22.942,22.806,23.666,23.746,24.772,25.582,26.704,26.412,26.738,27.376,29.16,30.752,30.904,32.366,33.84,36.764,37.422,39.156,43.184,44.996,48.252,48.658,50.378,50.806,54.734,54.7,59.814,62.444,63.078,67.054,68.318,68.716,73.344,73.022,73.986,77.248,80.936,86.076,87.472
17.946,17.608,17.808,18.194,17.94,16.718,17.82,18.2,19.224,20.47,20.04,19.474,19.91,20.988,22.136,23.132
